execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
20,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
21,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
22,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
23,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
24,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
25,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
26,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
27,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
28,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
29,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
30,mockito,MOCKITO-3b,3b,becnhmark/applications/MOCKITO-bins/MOCKITO-3b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-3b/MOCKITO-3b.log,yes,3f,12,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MOCKITO-3b
1,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
2,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
3,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
4,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
5,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
6,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
7,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
8,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
9,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
10,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
11,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
12,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
13,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
14,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
15,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
16,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
17,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
18,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
19,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
20,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
21,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
22,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
23,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
24,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
25,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
26,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
27,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
28,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
29,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
30,xwiki,XWIKI-14152,8.4.4,becnhmark/applications/XWIKI-bins/XWIKI-8.4.4,xwiki,becnhmark/crashes/XWIKI/XWIKI-14152/XWIKI-14152.log,yes,8.4.5,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/XWIKI-14152
1,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
2,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
3,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
4,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
5,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
6,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
7,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
8,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
9,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
10,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
11,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
12,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
13,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
14,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
15,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
16,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
17,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
18,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
19,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
20,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
21,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
22,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
23,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
24,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
25,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
26,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
27,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
28,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
29,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
30,lang,LANG-19b,19b,becnhmark/applications/LANG-bins/LANG-19b,lang3,becnhmark/crashes/LANG/LANG-19b/LANG-19b.log,yes,19f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-19b
1,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
2,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
3,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
4,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
5,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
6,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
7,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
8,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
9,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
10,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
11,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
12,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
13,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
14,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
15,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
16,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
17,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
18,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
19,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
20,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
21,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
22,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
23,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
24,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
25,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
