execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
8,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
9,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
10,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
11,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
12,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
13,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
14,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
15,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
16,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
17,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
18,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
19,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
20,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
21,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
22,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
23,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
24,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
25,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
26,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
27,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
28,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
29,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
30,lang,LANG-2b,2b,becnhmark/applications/LANG-bins/LANG-2b,lang3,becnhmark/crashes/LANG/LANG-2b/LANG-2b.log,yes,2f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-2b
1,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
2,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
3,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
4,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
5,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
6,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
7,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
8,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
9,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
10,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
11,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
12,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
13,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
14,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
15,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
16,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
17,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
18,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
19,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
20,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
21,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
22,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
23,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
24,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
25,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
26,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
27,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
28,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
29,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
30,lang,LANG-54b,54b,becnhmark/applications/LANG-bins/LANG-54b,lang3,becnhmark/crashes/LANG/LANG-54b/LANG-54b.log,yes,54f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-54b
1,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
2,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
3,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
4,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
5,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
6,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
7,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
8,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
9,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
10,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
11,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
12,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
13,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
14,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
15,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
16,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
17,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
18,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
19,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
20,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
21,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
22,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
23,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
24,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
25,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
26,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
27,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
28,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
29,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
30,lang,LANG-5b,5b,becnhmark/applications/LANG-bins/LANG-5b,lang3,becnhmark/crashes/LANG/LANG-5b/LANG-5b.log,yes,5f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-5b
1,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
2,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
3,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
4,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
5,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
6,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
7,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
8,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
9,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
10,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
11,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
12,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
13,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
14,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
15,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
16,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
17,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
18,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
19,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
20,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
21,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
